longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,distance_to_coast,distance_to_la,distance_to_sandiego,distance_to_sanjose,distance_to_sanfrancisco,median_house_value
-119.7,34.41,19.0,2086.0,575.0,1701.0,530.0,2.8042,1669.22556178619,139667.575127168,301365.279353737,380580.207152738,447324.108102161,3
-121.72,38.54,16.0,2790.0,624.0,1386.0,636.0,3.1908,51158.2973457383,588165.14895419,767331.50525367,134793.240251711,105465.864455232,2
-117.72,33.64,16.0,1230.0,242.0,380.0,246.0,2.2969,12951.2822850125,66634.0893772629,115186.688782301,558084.397974381,626119.025890062,0
-118.06,33.99,45.0,1471.0,255.0,670.0,250.0,4.5478,28225.5038104672,18288.3994757131,164458.993513832,508127.84444263,576162.954814326,2
-119.88,34.43,14.0,2472.0,685.0,1292.0,621.0,3.3026,3164.45548806153,156167.075299834,315866.805137425,370470.887265196,436757.198876693,3
-118.09,34.01,36.0,1465.0,363.0,1538.0,342.0,3.5469,29589.2017401574,14920.4131652698,167789.13295857,504626.436596758,572661.537988626,1
-122.39,37.78,5.0,1405.0,515.0,725.0,392.0,3.6037,1081.69428948892,557756.423451325,736308.584452293,66047.1028110397,3690.90855956155,2
-121.16,37.73,7.0,4956.0,941.0,3006.0,915.0,3.4426,48384.6411108798,485993.155903462,665278.329848956,78117.4746256209,111876.311990636,1
-119.29,34.23,22.0,2486.0,608.0,709.0,523.0,2.9018,3675.81593526339,98301.2997780651,259492.387559908,417538.718314833,484841.195116511,3
-117.66,35.61,5.0,5735.0,932.0,2623.0,862.0,4.8494,193205.093922855,181221.898392627,325083.083177914,424292.162474826,488659.520693079,0
-122.47,37.87,36.0,4471.0,618.0,1315.0,582.0,11.5706,3548.27024748882,569862.072246735,748456.116574133,78205.5536990028,11205.9108689987,4
-121.96,38.34,14.0,3035.0,680.0,1597.0,663.0,3.6036,24620.3884248554,581702.510349431,761107.707561673,111852.242379055,75260.0082960458,1
-122.3,37.9,38.0,2263.0,522.0,1027.0,509.0,3.5125,2958.94429309126,562264.930724005,741173.211953414,72285.0932693983,18147.3676521951,3
-118.42,34.02,22.0,3292.0,1134.0,1655.0,898.0,3.1746,7950.16755975167,16637.519213055,186277.249635971,483984.852928456,551956.821591695,4
-117.23,32.86,15.0,1199.0,301.0,510.0,296.0,3.6083,2828.75946374325,162535.200693843,17286.5847553909,653731.068130559,721718.829623731,2
-117.87,34.15,24.0,5745.0,735.0,2061.0,679.0,8.2827,51384.0960637502,36083.3123300449,172516.078782818,507137.165532473,575098.42269071,4
-117.28,34.14,40.0,2190.0,496.0,1214.0,493.0,2.3947,81729.2167936158,89270.9289080596,158754.886892011,547229.126942892,614834.214217521,0
-117.15,32.75,9.0,2818.0,821.0,851.0,555.0,2.6181,7593.09454597458,176844.712024007,3948.5994625447,667941.298826355,735921.765005605,2
-121.42,38.49,17.0,13180.0,2444.0,7235.0,2335.0,3.363,48591.9680026258,569622.531055212,748445.704356642,134916.465696286,119007.110123027,0
-117.76,33.53,24.0,2105.0,346.0,712.0,332.0,10.6349,2807.13135493119,73279.9194746018,106341.430340077,564910.699782361,632929.356464322,4
-121.13,37.47,37.0,1995.0,448.0,1559.0,443.0,2.1833,73839.4048218793,460649.695227613,640047.679562678,69039.1529617517,119487.53789416,0
-122.04,37.57,12.0,5719.0,1064.0,3436.0,1057.0,5.2879,7615.71311364539,519695.424802003,698440.143381729,29126.3879334287,41236.80805619,3
-118.42,34.29,34.0,1489.0,326.0,1389.0,313.0,3.4821,31334.5954034257,31017.7240619788,210394.158127924,461176.385208162,529210.861122916,2
-121.81,37.29,15.0,5957.0,1037.0,3838.0,997.0,6.2907,31113.0180349444,483029.756088144,661617.726048186,8915.79567064701,76794.9049262494,3
-117.19,32.69,35.0,2921.0,438.0,1042.0,415.0,6.3612,631.059006265194,180325.071967236,3938.0618187613,670817.283506904,738766.681600069,4
-118.22,34.05,43.0,1153.0,411.0,1667.0,409.0,1.9402,26621.3169077489,2196.00506791643,177981.078041068,493358.184474357,561388.405971667,1
-122.5,37.76,50.0,1993.0,410.0,1009.0,374.0,3.9464,1825.28647644343,562831.030353486,741132.587017682,71355.684987273,6235.66878219879,4
-117.69,33.64,16.0,2592.0,372.0,1279.0,383.0,6.9741,14516.7495049767,68671.3666919014,113953.151330939,559924.657544621,627959.771239489,3
-121.84,39.73,52.0,957.0,263.0,513.0,223.0,1.3672,166790.516900621,707558.509864918,885367.302669,266298.408074179,223461.015958201,0
-118.18,33.83,39.0,3622.0,745.0,1330.0,648.0,3.3125,8976.55418165173,25400.1013419466,155959.566619645,514374.614922056,582364.652962796,4
-121.13,36.21,30.0,1484.0,414.0,1200.0,351.0,1.7548,43521.1253615654,355581.503910936,532212.839598171,142409.141327495,208800.963874814,0
-118.24,34.23,41.0,1912.0,308.0,896.0,314.0,5.3473,34050.0249389337,19769.4720373278,195868.184378946,477228.557880743,545259.42385877,4
-121.34,38.66,17.0,1149.0,257.0,583.0,243.0,2.8092,68728.4117013944,582477.506027677,760904.84280151,155046.367929109,137096.41791345,1
-123.19,39.15,16.0,2577.0,495.0,1232.0,488.0,2.6012,45880.6177978671,718257.241300553,897571.355239513,231377.282953328,166656.435375279,1
-118.32,33.96,47.0,1453.0,247.0,721.0,276.0,5.5176,13161.5590264137,12436.8263726217,175304.855788399,494998.973577481,562985.861058429,2
-117.89,34.09,37.0,1813.0,394.0,1100.0,375.0,3.4453,44519.8062951621,32846.3831143297,167119.915799354,510634.760201983,578626.814729469,2
-121.94,36.98,24.0,3010.0,562.0,1360.0,504.0,4.2006,6975.74785323453,466721.981082321,644019.897090415,39746.1498398699,98381.2510710984,4
-117.11,32.91,15.0,1840.0,235.0,855.0,241.0,7.5992,14204.7551407339,164880.853035605,22122.4762789954,656595.144815466,724617.201521623,4
-118.35,33.93,35.0,1050.0,252.0,918.0,236.0,1.7344,8904.65438513473,16757.5626587905,174447.363075512,495817.562270538,563781.56692039,1
-122.35,37.93,28.0,1995.0,488.0,1182.0,439.0,2.3352,1674.03675878676,567674.29990518,746559.359693373,77391.8564712878,18760.4466248426,0
-120.51,41.35,16.0,2843.0,564.0,892.0,386.0,2.5074,296963.378447201,835520.230626471,1004824.41754602,461947.1015008,430364.106728507,0
-121.81,37.35,28.0,3477.0,671.0,2990.0,648.0,4.4671,27069.6597001915,487940.034066766,666656.99252366,7515.34668876392,72259.8631682917,2
-118.09,34.07,45.0,726.0,146.0,568.0,160.0,3.0347,36121.3882189559,14294.180691683,173530.470785722,499672.401757943,567705.501219628,2
-117.58,34.1,4.0,6360.0,1584.0,3359.0,1396.0,3.5186,62437.1199013216,61356.786794994,158758.199845357,530020.413319505,597870.937659078,1
-122.23,40.15,14.0,2297.0,573.0,1637.0,551.0,1.787,142815.134235717,764449.955470497,942436.628666808,314321.12329359,264774.652791135,0
-117.4,33.9,32.0,1263.0,178.0,508.0,180.0,3.6667,53919.2521485265,79616.6761200065,133542.512133566,557425.16777065,625310.679766529,4
-121.1,39.08,13.0,1110.0,216.0,602.0,209.0,2.5887,119727.255249048,614416.212246847,791412.235342532,205982.882288579,185841.164862817,1
-121.69,38.87,38.0,412.0,93.0,304.0,95.0,2.6597,87456.3651067295,617913.880260689,796689.899293069,171552.971704191,137965.82353942,0
-119.77,36.8,24.0,3748.0,770.0,1827.0,719.0,2.7222,180088.312471884,335365.169061789,512828.852117167,197546.968185935,259139.827809701,0
-118.3,34.09,29.0,3245.0,1190.0,3906.0,1102.0,2.1927,20641.7298479998,6673.91665176142,185815.003222414,485164.848913827,553190.09375581,3
-118.45,34.18,22.0,2516.0,826.0,3350.0,713.0,2.0192,18808.4846822939,23718.6994677721,202011.171051692,468573.42880644,536587.766147147,2
-121.96,37.34,36.0,844.0,153.0,373.0,160.0,5.791,18211.3349137775,496170.0050376,674566.00285856,5942.16832198826,63675.1016922525,3
-117.08,32.73,36.0,3331.0,643.0,1903.0,622.0,3.6974,10471.0181926386,182447.830704953,7749.55244257812,673793.548492934,741787.334919577,1
-119.17,34.17,25.0,1596.0,321.0,1378.0,308.0,4.0074,6092.74699027285,86279.6394803473,246754.030610589,429222.038248556,496636.580646572,2
-119.85,34.44,28.0,1765.0,301.0,1173.0,297.0,6.0256,3132.64942940397,153812.451523487,314320.811493184,370829.211993279,437225.735352882,3
-121.74,36.92,14.0,3355.0,695.0,1350.0,697.0,2.6506,9718.33123992498,449257.539205651,626937.142338526,48150.0217727984,112920.232152978,2
-121.56,37.08,17.0,6725.0,1051.0,3439.0,1027.0,6.4313,32508.9349155408,450849.133255498,629464.932935648,40949.5854690361,108967.243728354,4
-123.19,39.12,38.0,267.0,57.0,196.0,60.0,2.3125,45695.8083964299,715683.383337892,894981.368980836,228486.001814378,163604.762164923,0
-117.46,34.06,24.0,2831.0,478.0,1582.0,435.0,4.3397,65455.8034363219,72200.8635415563,152029.537182955,541077.572697369,608886.404085352,2
-118.02,33.96,36.0,2071.0,398.0,988.0,404.0,4.6226,26710.7818543626,23028.6013441422,159713.074897695,513073.713056456,581108.765108047,3
-118.48,34.01,40.0,2198.0,611.0,1023.0,567.0,3.755,2550.70203552145,22277.4802221521,188979.800300103,481358.724684808,549299.147898197,4
-119.65,36.3,28.0,941.0,175.0,588.0,180.0,2.3466,148808.997180164,280717.303081596,459141.570908352,230476.345402396,296301.066711869,0
-122.15,37.42,44.0,3558.0,839.0,1779.0,832.0,3.9243,7499.8894144741,514235.452476224,692420.55710192,24574.4368118611,46512.2120937814,4
-117.94,33.62,28.0,1765.0,390.0,832.0,349.0,6.5928,1120.70337301617,55648.151393122,123960.287006147,546519.700039096,614518.428228254,4
-121.84,37.21,15.0,5468.0,676.0,2221.0,675.0,8.3792,30358.4104378022,478385.578930314,656712.697408553,14720.5747982048,81572.5112930289,4
-120.07,36.96,32.0,1268.0,283.0,549.0,273.0,1.4511,154399.174759372,363118.619529095,541410.755590646,166881.411443323,227450.377193737,0
-122.23,37.45,34.0,4177.0,723.0,1586.0,660.0,5.0457,8054.18882977125,521570.527169999,699655.328897679,32378.4360848888,40151.2387797722,4
-122.18,37.68,5.0,2087.0,407.0,840.0,401.0,5.4858,6258.40152715164,537041.814304762,715759.017249073,45916.4406537664,24446.7314820559,2
-118.35,34.22,41.0,1560.0,374.0,1668.0,389.0,3.025,26727.9209918338,21065.1908369066,200345.593832604,471267.614630404,539301.845648258,1
-118.6,34.15,28.0,4570.0,744.0,1693.0,695.0,6.14,12786.6139979263,34561.992171747,207993.443048233,462304.351156303,530253.495399464,4
-117.57,34.15,3.0,12806.0,2219.0,4249.0,1499.0,5.485,66942.1869236539,62974.5556122725,163934.332114045,526842.273383858,594649.033028378,4
-118.2,33.93,40.0,1929.0,417.0,1780.0,419.0,3.4402,19513.8010707093,14176.0159253059,165973.824269314,504669.96918571,572682.465894856,1
-118.2,34.06,46.0,321.0,101.0,401.0,86.0,2.1029,28609.5992337552,4115.83012430137,177892.380228352,493738.75018446,561771.706649156,1
-118.17,34.61,7.0,2465.0,336.0,978.0,332.0,7.1381,72771.9129983946,62388.5851923296,230397.136529571,451690.888440605,519508.182049594,4
-121.87,37.66,52.0,775.0,134.0,315.0,123.0,5.0677,25435.3846429655,517336.50364804,696461.584456654,36142.1173824894,50972.0968952358,3
-117.24,32.8,19.0,1863.0,497.0,868.0,503.0,2.288,2952.09960444586,167521.523356102,11926.6467192233,658335.219414958,726303.056093383,3
-121.99,37.05,19.0,2023.0,392.0,955.0,328.0,5.2486,15711.5687846596,475289.934466955,652706.150745484,32885.5364947036,89440.5910467036,4
-118.44,34.18,17.0,1546.0,592.0,2423.0,556.0,2.1977,19082.3725329373,22988.1363897408,201463.412103241,469171.685219127,537188.297469461,1
-119.01,35.4,11.0,8739.0,2190.0,4781.0,1919.0,1.7109,121969.9947382,165419.121823864,343635.886844667,336052.928275562,403667.619912654,0
-119.01,35.37,35.0,120.0,35.0,477.0,41.0,1.9125,118997.503822068,162408.641388958,340757.915150513,338236.202415386,405900.485854949,0
-124.0,40.92,29.0,1429.0,,672.0,266.0,2.9485,12474.4027159466,916626.168467426,1095897.47573101,438022.435535596,374909.590086313,0
-121.33,37.99,15.0,4472.0,1079.0,1837.0,976.0,2.5,18614.66427048,518342.66590708,697582.157963001,88050.838127687,99593.363905503,2
-118.31,33.8,29.0,2795.0,572.0,1469.0,557.0,3.7167,6242.2913884798,28706.9168071218,161081.690301223,509393.83241036,577316.989015997,4
-117.74,33.73,18.0,328.0,68.0,391.0,60.0,4.1167,21765.3429875795,58696.505233448,124976.910986136,549379.454618823,617413.647609134,0
-119.49,36.58,21.0,2106.0,410.0,867.0,380.0,1.9913,180467.555859687,302960.299814073,479554.318609769,229439.503283548,292440.349585722,0
-117.7,33.62,19.0,2957.0,492.0,1639.0,495.0,5.0686,12224.4207516245,69509.5629847784,112366.434729724,560977.122014271,629011.713555794,3
-118.08,33.78,25.0,5321.0,967.0,1969.0,903.0,5.0102,6430.80337579889,33830.034765216,145966.229597796,524563.097958804,592567.518389981,4
-117.01,32.99,8.0,3372.0,430.0,1536.0,448.0,8.4284,24277.0952282627,164405.834913308,33604.0830159778,655925.763878108,723960.853554348,4
-117.24,34.12,29.0,2654.0,667.0,1822.0,593.0,2.1563,82148.5387983465,92736.6305861734,156318.685126145,551456.399121232,619050.615484511,0
-122.34,37.95,39.0,1986.0,427.0,1041.0,385.0,3.2333,3905.61579975938,568751.209323689,747680.085287522,78854.0689365764,21150.7576509557,1
-118.06,34.11,39.0,2603.0,547.0,1196.0,487.0,3.0854,41045.8079064449,18094.9720142458,176057.822010616,498267.169677235,566292.232478142,3
-120.51,36.86,21.0,1779.0,399.0,1446.0,371.0,2.4414,114512.426175821,373614.625145079,552971.35191881,133568.24426342,197973.787189609,0
-118.32,34.07,52.0,2980.0,366.0,967.0,359.0,11.2185,18126.5318641076,7302.45286343105,185070.647401304,485647.033980703,553664.875258112,4
-118.15,33.98,37.0,1184.0,290.0,1320.0,276.0,2.3,25522.6408618315,11792.8099288163,167926.952635906,503464.700692486,571494.496920568,2
-117.92,33.87,33.0,1597.0,,1888.0,423.0,3.055,22140.6806912588,36080.0608866529,146452.672282573,526684.877950852,594719.892853649,2
-118.42,34.18,30.0,1323.0,353.0,856.0,333.0,3.3594,19747.9008096751,21570.6905084125,200376.287500302,470371.101783061,538391.854904657,2
-116.84,32.86,16.0,2502.0,532.0,1211.0,494.0,3.2516,33938.7382371238,185824.475649008,34032.7606752902,677255.507017219,745290.401105332,2
-117.8,34.1,13.0,2996.0,495.0,1187.0,464.0,6.2456,49347.4898729893,41207.8069162687,164951.701369228,515619.728566576,583576.764592984,2
-117.23,32.81,22.0,3205.0,429.0,1083.0,410.0,8.1844,3826.42875627257,167115.991825604,12303.9683311766,658053.359383093,726027.30066297,4
-119.08,36.22,28.0,1606.0,320.0,1158.0,317.0,3.0324,186347.287314159,252753.255509288,427497.059796511,279542.252182472,344110.728499648,0
-118.02,33.89,36.0,1375.0,,670.0,221.0,5.0839,19481.6065024774,27402.7481086481,153036.611693299,518894.76771085,586927.677332849,2
-121.14,38.77,15.0,10282.0,1333.0,3868.0,1300.0,6.4789,86209.4330314411,585036.266844239,762779.107036185,172599.58733097,158026.402761807,3
-117.97,33.82,26.0,4013.0,985.0,2442.0,922.0,3.7655,14922.6696867551,36115.4122525867,143988.027153282,527792.389013424,595823.359215983,2
-121.59,39.79,20.0,743.0,171.0,395.0,168.0,1.625,188608.168599379,703804.108199438,880875.192435733,274198.360157073,235731.564245493,0
-122.45,37.67,36.0,1664.0,326.0,963.0,322.0,4.7813,4835.40038434272,552601.397892558,730785.11132831,61624.5894067512,11677.6036447244,3
-122.28,37.88,52.0,2495.0,491.0,1058.0,464.0,4.1429,5039.26264405064,559436.891831521,738342.281055405,69483.9468195967,17764.4892194032,3
-120.87,39.18,25.0,2691.0,598.0,964.0,373.0,3.9196,137348.867925761,616400.436693301,792347.133219179,223703.736722896,207151.575768467,1
-117.94,33.78,11.0,2880.0,745.0,1806.0,722.0,3.8056,14495.4765374024,41250.4855976212,138747.166021726,532967.114458747,600996.896671549,2
-118.29,34.09,35.0,2198.0,998.0,3441.0,912.0,2.0467,21492.5970212629,5986.14281793827,185288.484198886,485768.441589446,553795.180327297,2
-121.74,37.35,34.0,440.0,90.0,217.0,93.0,5.2327,32487.8361632609,483795.494706749,662635.519203716,13624.0360316044,77041.0781037647,4
-118.15,34.69,32.0,1300.0,234.0,712.0,249.0,3.25,81627.4378289322,71435.5640387868,237821.921604331,446999.411948642,514720.425843276,1
-122.23,37.79,43.0,5963.0,1344.0,4367.0,1231.0,2.1917,5799.52176777353,549052.277636469,727885.728451502,58621.635265738,17780.059477454,1
-118.49,34.07,36.0,2929.0,366.0,1054.0,352.0,13.5728,6038.54984829341,22776.1445353156,194668.681438589,475596.81758912,543560.27175772,4
-118.19,34.16,49.0,1788.0,267.0,735.0,266.0,6.6009,33157.0217616819,12962.2269310472,186827.852424074,486074.737106079,554107.909014293,4
-122.41,37.76,52.0,3452.0,784.0,2987.0,753.0,2.8135,2727.60873388164,557348.318304223,735822.064075901,65615.8943840374,2432.72835452809,3
-117.93,33.61,27.0,1806.0,465.0,791.0,358.0,3.8125,2309.23076896766,57075.408161184,122516.439705731,547966.737127971,615965.456148667,4
-122.35,37.97,43.0,2178.0,482.0,1545.0,471.0,2.5863,3278.38998445355,570996.932104195,749941.718597588,81218.6643343773,22935.6462104433,1
-122.91,39.06,21.0,1236.0,238.0,601.0,261.0,1.939,61750.587476227,695312.718987655,874697.698460506,211345.738779237,148956.668772688,0
-118.01,33.9,26.0,2968.0,674.0,1655.0,628.0,4.6094,20819.5193160006,27401.9610926782,153504.428771658,518670.697505928,586704.798434691,2
-120.02,36.95,25.0,2115.0,482.0,1976.0,474.0,1.8431,158708.058621506,360091.081332514,538225.627665319,171460.603555398,231960.320775641,0
-118.42,34.05,33.0,2921.0,652.0,1124.0,608.0,5.0151,8732.38671297943,16245.853856439,188873.354253358,481411.555827765,549395.062293196,4
-118.77,34.27,10.0,1658.0,310.0,1053.0,333.0,4.7574,27893.0414406419,54142.5872021276,228309.092388413,442106.10670683,510026.949017992,3
-118.13,34.69,32.0,3670.0,765.0,1986.0,673.0,3.682,82380.069513183,71679.6640588484,237116.57989382,448354.865881984,516058.826573806,1
-118.39,33.88,33.0,2543.0,439.0,1098.0,416.0,5.9683,2428.51412488622,23427.8099552964,172637.853311625,497832.615346421,565754.262994191,4
-118.13,33.9,38.0,1475.0,269.0,827.0,265.0,4.7663,16863.0749871308,19910.7434816454,159521.922101735,511399.973793459,579420.490380556,2
-122.19,37.42,47.0,932.0,167.0,295.0,116.0,8.4375,9323.46323839405,516715.041089714,694808.777822374,27872.9874027515,44734.0221623244,4
-119.03,35.38,38.0,2122.0,394.0,843.0,410.0,3.0,119171.035593037,164202.470979986,342638.157889219,336138.89741814,403810.346722394,0
-117.2,33.7,23.0,6323.0,1196.0,1984.0,1124.0,2.3276,51360.6662984616,104007.445707961,109505.020683191,586205.342423486,654110.256187299,0
-119.67,36.65,20.0,2512.0,449.0,1464.0,450.0,3.9211,175423.889001221,316488.310730001,493918.047876107,211628.408146564,274600.05630907,0
-121.98,38.36,33.0,1083.0,217.0,562.0,203.0,2.433,26675.5022155265,584526.984346323,763932.371584672,114177.070836719,76204.2138900353,0
-121.99,38.36,33.0,146.0,31.0,75.0,31.0,3.5179,26542.2334784243,585041.25703076,764447.916050239,114239.151844636,75754.0640853066,0
-122.2,37.79,49.0,882.0,195.0,737.0,210.0,2.6667,6735.16337844539,547292.025207788,726169.789596645,57327.2359771437,20404.9701077161,1
-117.19,34.03,36.0,2223.0,361.0,942.0,331.0,4.6806,77761.6272042572,97117.5309248717,146164.147418358,561573.949075087,629222.786645283,1
-122.41,37.75,52.0,2164.0,606.0,2034.0,513.0,2.0325,1998.4045429079,556542.895311997,734994.885900889,64822.7118125639,3257.32335682033,2
-118.26,34.18,32.0,14556.0,2077.0,5459.0,2017.0,8.1657,28998.1787394398,14286.0102945455,192103.415719056,480102.480150824,548137.547758793,4
-117.92,34.08,36.0,1479.0,251.0,741.0,245.0,4.2986,42457.3636633854,29974.8026126057,167259.132260543,509527.875176578,577531.392695399,2
-118.29,33.82,21.0,4383.0,901.0,2689.0,913.0,3.4375,7226.71426309653,26174.48139952,161530.549483306,508809.872379187,576752.52145747,3
-117.06,32.61,23.0,1630.0,362.0,1267.0,418.0,2.5625,8456.56553282252,194447.782030116,15092.3536972584,685353.749401621,753321.146948731,1
-117.98,34.06,36.0,2391.0,407.0,1967.0,398.0,4.0274,38273.2742808218,24306.8205760299,167698.982338589,507356.096669806,575377.313947635,2
-119.24,35.67,32.0,3216.0,750.0,2639.0,709.0,2.0025,142309.822074181,201547.808474524,380067.86189733,300855.419413792,368244.156216388,0
-118.13,34.09,42.0,2562.0,781.0,1936.0,687.0,2.2214,35380.6481295194,11281.7102728751,177312.936527318,495549.355503303,563583.490059677,3
